S;s;i;n_fo;fo_list;Avg_fo;Std_fo
17932;7937;4;96;[506276.44, 463273.84, 502761.01, 514059.57, 531277.51, 450541.31, 504003.29, 505844.41, 482383.31, 479275.9, 495893.48, 512417.36, 485155.96, 534815.78, 532617.79, 527823.63, 506276.44, 463273.84, 502761.01, 514059.57, 531277.51, 450541.31, 504003.29, 505844.41, 482383.31, 479275.9, 495893.48, 512417.36, 485155.96, 534815.78, 532617.79, 527823.63, 506276.44, 463273.84, 502761.01, 514059.57, 531277.51, 450541.31, 504003.29, 505844.41, 482383.31, 479275.9, 495893.48, 512417.36, 485155.96, 534815.78, 532617.79, 527823.63, 506276.44, 463273.84, 502761.01, 514059.57, 531277.51, 450541.31, 504003.29, 505844.41, 482383.31, 479275.9, 495893.48, 512417.36, 485155.96, 534815.78, 532617.79, 527823.63, 506276.44, 463273.84, 502761.01, 514059.57, 531277.51, 450541.31, 504003.29, 505844.41, 482383.31, 479275.9, 495893.48, 512417.36, 485155.96, 534815.78, 532617.79, 527823.63, 506276.44, 463273.84, 502761.01, 514059.57, 531277.51, 450541.31, 504003.29, 505844.41, 482383.31, 479275.9, 495893.48, 512417.36, 485155.96, 534815.78, 532617.79, 527823.63];501776.286875;24103.845458549964
18071;8445;4;96;[534408.56, 511361.18, 485438.22, 520194.51, 497850.04, 538089.03, 479731.88, 492094.73, 485449.35000000003, 472935.83, 484505.22, 467120.3, 487887.64, 497089.48, 518654.62, 505648.61, 534408.56, 511361.18, 485438.22, 520194.51, 497850.04, 538089.03, 479731.88, 492094.73, 485449.35000000003, 472935.83, 484505.22, 467120.3, 487887.64, 497089.48, 518654.62, 505648.61, 534408.56, 511361.18, 485438.22, 520194.51, 497850.04, 538089.03, 479731.88, 492094.73, 485449.35000000003, 472935.83, 484505.22, 467120.3, 487887.64, 497089.48, 518654.62, 505648.61, 534408.56, 511361.18, 485438.22, 520194.51, 497850.04, 538089.03, 479731.88, 492094.73, 485449.35000000003, 472935.83, 484505.22, 467120.3, 487887.64, 497089.48, 518654.62, 505648.61, 534408.56, 511361.18, 485438.22, 520194.51, 497850.04, 538089.03, 479731.88, 492094.73, 485449.35000000003, 472935.83, 484505.22, 467120.3, 487887.64, 497089.48, 518654.62, 505648.61, 534408.56, 511361.18, 485438.22, 520194.51, 497850.04, 538089.03, 479731.88, 492094.73, 485449.35000000003, 472935.83, 484505.22, 467120.3, 487887.64, 497089.48, 518654.62, 505648.61];498653.7;20467.70629195472
16871;8445;4;96;[483906.61, 473191.84, 489738.83, 498607.13, 540435.05, 480787.44, 502219.8, 497044.81, 495664.02, 491262.37, 496694.19, 486736.98, 494055.69, 514262.82, 518807.39, 475131.28, 483906.61, 473191.84, 489738.83, 498607.13, 540435.05, 480787.44, 502219.8, 497044.81, 495664.02, 491262.37, 496694.19, 486736.98, 494055.69, 514262.82, 518807.39, 475131.28, 483906.61, 473191.84, 489738.83, 498607.13, 540435.05, 480787.44, 502219.8, 497044.81, 495664.02, 491262.37, 496694.19, 486736.98, 494055.69, 514262.82, 518807.39, 475131.28, 483906.61, 473191.84, 489738.83, 498607.13, 540435.05, 480787.44, 502219.8, 497044.81, 495664.02, 491262.37, 496694.19, 486736.98, 494055.69, 514262.82, 518807.39, 475131.28, 483906.61, 473191.84, 489738.83, 498607.13, 540435.05, 480787.44, 502219.8, 497044.81, 495664.02, 491262.37, 496694.19, 486736.98, 494055.69, 514262.82, 518807.39, 475131.28, 483906.61, 473191.84, 489738.83, 498607.13, 540435.05, 480787.44, 502219.8, 497044.81, 495664.02, 491262.37, 496694.19, 486736.98, 494055.69, 514262.82, 518807.39, 475131.28];496159.140625;16593.3997809505
16872;8476;4;80;[516020.37, 499780.27, 483980.14, 503147.86, 493381.09, 469435.69999999995, 503221.83999999997, 502629.39, 501950.17, 477230.25, 484676.35, 490813.15, 518351.04, 526024.2, 489352.02, 508660.13, 516020.37, 499780.27, 483980.14, 503147.86, 493381.09, 469435.69999999995, 503221.83999999997, 502629.39, 501950.17, 477230.25, 484676.35, 490813.15, 518351.04, 526024.2, 489352.02, 508660.13, 516020.37, 499780.27, 483980.14, 503147.86, 493381.09, 469435.69999999995, 503221.83999999997, 502629.39, 501950.17, 477230.25, 484676.35, 490813.15, 518351.04, 526024.2, 489352.02, 508660.13, 516020.37, 499780.27, 483980.14, 503147.86, 493381.09, 469435.69999999995, 503221.83999999997, 502629.39, 501950.17, 477230.25, 484676.35, 490813.15, 518351.04, 526024.2, 489352.02, 508660.13, 516020.37, 499780.27, 483980.14, 503147.86, 493381.09, 469435.69999999995, 503221.83999999997, 502629.39, 501950.17, 477230.25, 484676.35, 490813.15, 518351.04, 526024.2, 489352.02, 508660.13];498040.873125;14885.616830278896
16872;8494;4;80;[516087.56, 500595.10000000003, 483980.14, 514124.95, 505577.85, 465061.95, 525900.64, 459937.99, 465834.04, 463094.32, 498035.25, 518664.7, 515927.76, 470691.33, 496306.24, 505393.51, 516087.56, 500595.10000000003, 483980.14, 514124.95, 505577.85, 465061.95, 525900.64, 459937.99, 465834.04, 463094.32, 498035.25, 518664.7, 515927.76, 470691.33, 496306.24, 505393.51, 516087.56, 500595.10000000003, 483980.14, 514124.95, 505577.85, 465061.95, 525900.64, 459937.99, 465834.04, 463094.32, 498035.25, 518664.7, 515927.76, 470691.33, 496306.24, 505393.51, 516087.56, 500595.10000000003, 483980.14, 514124.95, 505577.85, 465061.95, 525900.64, 459937.99, 465834.04, 463094.32, 498035.25, 518664.7, 515927.76, 470691.33, 496306.24, 505393.51, 516087.56, 500595.10000000003, 483980.14, 514124.95, 505577.85, 465061.95, 525900.64, 459937.99, 465834.04, 463094.32, 498035.25, 518664.7, 515927.76, 470691.33, 496306.24, 505393.51];494075.833125;22102.133681345626
16770;8446;4;32;[494142.15, 481472.64999999997, 523748.09, 482685.64, 506929.71, 493565.26, 500978.45, 521793.93999999994, 506324.36, 523458.9, 504741.81999999995, 463640.27999999997, 517888.94, 475201.96, 506975.56, 461680.5, 494142.15, 481472.64999999997, 523748.09, 482685.64, 506929.71, 493565.26, 500978.45, 521793.93999999994, 506324.36, 523458.9, 504741.81999999995, 463640.27999999997, 517888.94, 475201.96, 506975.56, 461680.5];497826.763125;19867.236195404646
17666;9299;4;80;[490274.39, 521232.34, 513307.16, 488313.85, 501118.29, 439322.17, 494874.21, 509699.12, 480527.72, 513276.39, 486948.35, 476389.17000000004, 537633.65, 499789.69, 457631.69, 453957.21, 490274.39, 521232.34, 513307.16, 488313.85, 501118.29, 439322.17, 494874.21, 509699.12, 480527.72, 513276.39, 486948.35, 476389.17000000004, 537633.65, 499789.69, 457631.69, 453957.21, 490274.39, 521232.34, 513307.16, 488313.85, 501118.29, 439322.17, 494874.21, 509699.12, 480527.72, 513276.39, 486948.35, 476389.17000000004, 537633.65, 499789.69, 457631.69, 453957.21, 490274.39, 521232.34, 513307.16, 488313.85, 501118.29, 439322.17, 494874.21, 509699.12, 480527.72, 513276.39, 486948.35, 476389.17000000004, 537633.65, 499789.69, 457631.69, 453957.21, 490274.39, 521232.34, 513307.16, 488313.85, 501118.29, 439322.17, 494874.21, 509699.12, 480527.72, 513276.39, 486948.35, 476389.17000000004, 537633.65, 499789.69, 457631.69, 453957.21];491518.4625;25315.797979114457
17713;9299;4;16;[503234.19, 494719.6, 492289.04, 516084.23, 499331.94, 486239.93, 453362.94, 524822.66, 505862.07, 479396.71, 512127.51, 492771.55, 504231.59, 512386.92, 474383.09, 482892.77];495883.54625;17971.752833731745
17713;9239;4;80;[462969.54, 480114.54, 485937.02, 526652.82, 457310.7, 524728.23, 516958.28, 502411.42, 511991.22, 489111.6, 514093.29, 504154.06, 505151.94, 486544.29, 459060.9, 480952.47, 462969.54, 480114.54, 485937.02, 526652.82, 457310.7, 524728.23, 516958.28, 502411.42, 511991.22, 489111.6, 514093.29, 504154.06, 505151.94, 486544.29, 459060.9, 480952.47, 462969.54, 480114.54, 485937.02, 526652.82, 457310.7, 524728.23, 516958.28, 502411.42, 511991.22, 489111.6, 514093.29, 504154.06, 505151.94, 486544.29, 459060.9, 480952.47, 462969.54, 480114.54, 485937.02, 526652.82, 457310.7, 524728.23, 516958.28, 502411.42, 511991.22, 489111.6, 514093.29, 504154.06, 505151.94, 486544.29, 459060.9, 480952.47, 462969.54, 480114.54, 485937.02, 526652.82, 457310.7, 524728.23, 516958.28, 502411.42, 511991.22, 489111.6, 514093.29, 504154.06, 505151.94, 486544.29, 459060.9, 480952.47];494258.895;21931.08105491993
17863;9192;4;80;[485956.87, 531424.88, 491779.69, 523211.7, 496080.1, 527683.2, 481281.1, 429486.22, 478058.36000000004, 521587.56, 466110.22000000003, 489713.97, 477197.87, 499072.38, 520019.82, 497715.29, 485956.87, 531424.88, 491779.69, 523211.7, 496080.1, 527683.2, 481281.1, 429486.22, 478058.36000000004, 521587.56, 466110.22000000003, 489713.97, 477197.87, 499072.38, 520019.82, 497715.29, 485956.87, 531424.88, 491779.69, 523211.7, 496080.1, 527683.2, 481281.1, 429486.22, 478058.36000000004, 521587.56, 466110.22000000003, 489713.97, 477197.87, 499072.38, 520019.82, 497715.29, 485956.87, 531424.88, 491779.69, 523211.7, 496080.1, 527683.2, 481281.1, 429486.22, 478058.36000000004, 521587.56, 466110.22000000003, 489713.97, 477197.87, 499072.38, 520019.82, 497715.29, 485956.87, 531424.88, 491779.69, 523211.7, 496080.1, 527683.2, 481281.1, 429486.22, 478058.36000000004, 521587.56, 466110.22000000003, 489713.97, 477197.87, 499072.38, 520019.82, 497715.29];494773.701875;25885.539444373288
17830;9192;4;80;[457829.5, 494537.09, 508310.59, 483523.46, 492793.21, 473624.83, 497890.66, 474404.64, 458819.45, 511232.35, 515220.08, 470285.06, 476591.03, 462790.11, 477635.73, 481061.54, 457829.5, 494537.09, 508310.59, 483523.46, 492793.21, 473624.83, 497890.66, 474404.64, 458819.45, 511232.35, 515220.08, 470285.06, 476591.03, 462790.11, 477635.73, 481061.54, 457829.5, 494537.09, 508310.59, 483523.46, 492793.21, 473624.83, 497890.66, 474404.64, 458819.45, 511232.35, 515220.08, 470285.06, 476591.03, 462790.11, 477635.73, 481061.54, 457829.5, 494537.09, 508310.59, 483523.46, 492793.21, 473624.83, 497890.66, 474404.64, 458819.45, 511232.35, 515220.08, 470285.06, 476591.03, 462790.11, 477635.73, 481061.54, 457829.5, 494537.09, 508310.59, 483523.46, 492793.21, 473624.83, 497890.66, 474404.64, 458819.45, 511232.35, 515220.08, 470285.06, 476591.03, 462790.11, 477635.73, 481061.54];483534.333125;17692.912216966288
17830;9170;4;80;[483261.94, 502690.06, 510918.17, 502392.36, 475840.81, 461792.03, 483748.43, 474404.64, 502025.22, 500593.76, 515220.08, 447076.99, 479214.62, 467083.83, 501305.8, 488519.2, 483261.94, 502690.06, 510918.17, 502392.36, 475840.81, 461792.03, 483748.43, 474404.64, 502025.22, 500593.76, 515220.08, 447076.99, 479214.62, 467083.83, 501305.8, 488519.2, 483261.94, 502690.06, 510918.17, 502392.36, 475840.81, 461792.03, 483748.43, 474404.64, 502025.22, 500593.76, 515220.08, 447076.99, 479214.62, 467083.83, 501305.8, 488519.2, 483261.94, 502690.06, 510918.17, 502392.36, 475840.81, 461792.03, 483748.43, 474404.64, 502025.22, 500593.76, 515220.08, 447076.99, 479214.62, 467083.83, 501305.8, 488519.2, 483261.94, 502690.06, 510918.17, 502392.36, 475840.81, 461792.03, 483748.43, 474404.64, 502025.22, 500593.76, 515220.08, 447076.99, 479214.62, 467083.83, 501305.8, 488519.2];487255.49625;18593.40488027805
17530;9170;4;80;[512438.59, 498876.8, 438534.09, 493063.07, 482872.68, 494503.52, 514852.88, 509417.48, 503350.76, 505001.28, 511710.35, 533071.46, 448618.39, 472745.45999999996, 502980.65, 505712.33, 512438.59, 498876.8, 438534.09, 493063.07, 482872.68, 494503.52, 514852.88, 509417.48, 503350.76, 505001.28, 511710.35, 533071.46, 448618.39, 472745.45999999996, 502980.65, 505712.33, 512438.59, 498876.8, 438534.09, 493063.07, 482872.68, 494503.52, 514852.88, 509417.48, 503350.76, 505001.28, 511710.35, 533071.46, 448618.39, 472745.45999999996, 502980.65, 505712.33, 512438.59, 498876.8, 438534.09, 493063.07, 482872.68, 494503.52, 514852.88, 509417.48, 503350.76, 505001.28, 511710.35, 533071.46, 448618.39, 472745.45999999996, 502980.65, 505712.33, 512438.59, 498876.8, 438534.09, 493063.07, 482872.68, 494503.52, 514852.88, 509417.48, 503350.76, 505001.28, 511710.35, 533071.46, 448618.39, 472745.45999999996, 502980.65, 505712.33];495484.361875;23840.51132308441
17530;9320;4;80;[481134.67, 524157.06, 507964.77, 515651.37, 521582.15, 479601.27, 479697.56, 477703.08, 490547.02, 485631.46, 462796.75, 494501.42, 479027.17, 498300.47, 462981.45, 477291.11000000004, 481134.67, 524157.06, 507964.77, 515651.37, 521582.15, 479601.27, 479697.56, 477703.08, 490547.02, 485631.46, 462796.75, 494501.42, 479027.17, 498300.47, 462981.45, 477291.11000000004, 481134.67, 524157.06, 507964.77, 515651.37, 521582.15, 479601.27, 479697.56, 477703.08, 490547.02, 485631.46, 462796.75, 494501.42, 479027.17, 498300.47, 462981.45, 477291.11000000004, 481134.67, 524157.06, 507964.77, 515651.37, 521582.15, 479601.27, 479697.56, 477703.08, 490547.02, 485631.46, 462796.75, 494501.42, 479027.17, 498300.47, 462981.45, 477291.11000000004, 481134.67, 524157.06, 507964.77, 515651.37, 521582.15, 479601.27, 479697.56, 477703.08, 490547.02, 485631.46, 462796.75, 494501.42, 479027.17, 498300.47, 462981.45, 477291.11000000004];489910.54875;18571.276538564434
17530;8720;4;80;[495602.92, 529365.04, 499026.06, 512489.65, 485511.63, 507516.52, 524348.59, 494949.47, 431216.49, 490581.28, 491992.56, 499351.52, 483860.92000000004, 507148.65, 487378.17000000004, 476370.07999999996, 495602.92, 529365.04, 499026.06, 512489.65, 485511.63, 507516.52, 524348.59, 494949.47, 431216.49, 490581.28, 491992.56, 499351.52, 483860.92000000004, 507148.65, 487378.17000000004, 476370.07999999996, 495602.92, 529365.04, 499026.06, 512489.65, 485511.63, 507516.52, 524348.59, 494949.47, 431216.49, 490581.28, 491992.56, 499351.52, 483860.92000000004, 507148.65, 487378.17000000004, 476370.07999999996, 495602.92, 529365.04, 499026.06, 512489.65, 485511.63, 507516.52, 524348.59, 494949.47, 431216.49, 490581.28, 491992.56, 499351.52, 483860.92000000004, 507148.65, 487378.17000000004, 476370.07999999996, 495602.92, 529365.04, 499026.06, 512489.65, 485511.63, 507516.52, 524348.59, 494949.47, 431216.49, 490581.28, 491992.56, 499351.52, 483860.92000000004, 507148.65, 487378.17000000004, 476370.07999999996];494794.346875;21646.5438612018
