S;s;i;n_fo;fo_list;Avg_fo;Std_fo
640;299;4;96;[23839.55, 22984.77, 22133.52, 19511.27, 21562.91, 23246.53, 23550.96, 21384.0, 22684.83, 21030.55, 21130.27, 21631.54, 23013.43, 24210.01, 23436.64, 22304.36, 23839.55, 22984.77, 22133.52, 19511.27, 21562.91, 23246.53, 23550.96, 21384.0, 22684.83, 21030.55, 21130.27, 21631.54, 23013.43, 24210.01, 23436.64, 22304.36, 23839.55, 22984.77, 22133.52, 19511.27, 21562.91, 23246.53, 23550.96, 21384.0, 22684.83, 21030.55, 21130.27, 21631.54, 23013.43, 24210.01, 23436.64, 22304.36, 23839.55, 22984.77, 22133.52, 19511.27, 21562.91, 23246.53, 23550.96, 21384.0, 22684.83, 21030.55, 21130.27, 21631.54, 23013.43, 24210.01, 23436.64, 22304.36, 23839.55, 22984.77, 22133.52, 19511.27, 21562.91, 23246.53, 23550.96, 21384.0, 22684.83, 21030.55, 21130.27, 21631.54, 23013.43, 24210.01, 23436.64, 22304.36, 23839.55, 22984.77, 22133.52, 19511.27, 21562.91, 23246.53, 23550.96, 21384.0, 22684.83, 21030.55, 21130.27, 21631.54, 23013.43, 24210.01, 23436.64, 22304.36];22353.44625;1217.3774116130908
620;291;4;48;[22988.51, 23600.78, 22999.08, 22501.91, 21604.58, 19754.72, 20785.43, 19420.12, 21110.17, 23732.24, 22326.15, 20581.280000000002, 22886.86, 20327.0, 23995.77, 23086.07, 22988.51, 23600.78, 22999.08, 22501.91, 21604.58, 19754.72, 20785.43, 19420.12, 21110.17, 23732.24, 22326.15, 20581.280000000002, 22886.86, 20327.0, 23995.77, 23086.07, 22988.51, 23600.78, 22999.08, 22501.91, 21604.58, 19754.72, 20785.43, 19420.12, 21110.17, 23732.24, 22326.15, 20581.280000000002, 22886.86, 20327.0, 23995.77, 23086.07];21981.291875;1446.3250336300343
620;289;4;48;[22712.77, 21831.84, 24117.77, 19858.91, 23609.760000000002, 20390.350000000002, 22947.109999999997, 20809.949999999997, 21367.7, 20792.27, 21958.59, 21328.31, 24984.54, 24841.71, 19945.6, 20004.809999999998, 22712.77, 21831.84, 24117.77, 19858.91, 23609.760000000002, 20390.350000000002, 22947.109999999997, 20809.949999999997, 21367.7, 20792.27, 21958.59, 21328.31, 24984.54, 24841.71, 19945.6, 20004.809999999998, 22712.77, 21831.84, 24117.77, 19858.91, 23609.760000000002, 20390.350000000002, 22947.109999999997, 20809.949999999997, 21367.7, 20792.27, 21958.59, 21328.31, 24984.54, 24841.71, 19945.6, 20004.809999999998];21968.874375;1686.8894716013856
642;310;4;32;[23551.6, 22104.84, 22651.04, 21365.670000000002, 24141.12, 21651.89, 22013.3, 20787.93, 22104.18, 23164.19, 22110.7, 23899.32, 22705.39, 23080.83, 22920.46, 22192.06, 23551.6, 22104.84, 22651.04, 21365.670000000002, 24141.12, 21651.89, 22013.3, 20787.93, 22104.18, 23164.19, 22110.7, 23899.32, 22705.39, 23080.83, 22920.46, 22192.06];22527.7825;897.9705691599355
623;304;4;16;[21045.01, 22729.59, 21692.32, 19700.68, 23267.08, 21442.4, 22721.25, 22907.81, 23565.3, 21660.09, 22901.81, 23857.16, 21276.01, 22360.0, 23031.67, 23124.48];22330.16625;1100.0905458180855
653;304;4;16;[23669.74, 22699.98, 21463.82, 21766.21, 22537.77, 23670.81, 22986.41, 22925.47, 23702.29, 20869.75, 23240.86, 22567.81, 20232.280000000002, 21766.8, 22684.65, 21067.42];22365.754375;1062.8608443502458
683;304;4;64;[20978.9, 22871.26, 21116.44, 17920.03, 24288.6, 23399.33, 24463.53, 22819.3, 21296.2, 23188.9, 20341.98, 23234.2, 19874.93, 17900.09, 21335.68, 24340.17, 20978.9, 22871.26, 21116.44, 17920.03, 24288.6, 23399.33, 24463.53, 22819.3, 21296.2, 23188.9, 20341.98, 23234.2, 19874.93, 17900.09, 21335.68, 24340.17, 20978.9, 22871.26, 21116.44, 17920.03, 24288.6, 23399.33, 24463.53, 22819.3, 21296.2, 23188.9, 20341.98, 23234.2, 19874.93, 17900.09, 21335.68, 24340.17, 20978.9, 22871.26, 21116.44, 17920.03, 24288.6, 23399.33, 24463.53, 22819.3, 21296.2, 23188.9, 20341.98, 23234.2, 19874.93, 17900.09, 21335.68, 24340.17];21835.59625;2049.485587156035
683;284;4;80;[23190.71, 22892.89, 23711.37, 21307.07, 21382.04, 21833.78, 22250.19, 24004.81, 18826.4, 21843.96, 21979.449999999997, 20688.22, 24525.920000000002, 23599.81, 23610.6, 20637.48, 23190.71, 22892.89, 23711.37, 21307.07, 21382.04, 21833.78, 22250.19, 24004.81, 18826.4, 21843.96, 21979.449999999997, 20688.22, 24525.920000000002, 23599.81, 23610.6, 20637.48, 23190.71, 22892.89, 23711.37, 21307.07, 21382.04, 21833.78, 22250.19, 24004.81, 18826.4, 21843.96, 21979.449999999997, 20688.22, 24525.920000000002, 23599.81, 23610.6, 20637.48, 23190.71, 22892.89, 23711.37, 21307.07, 21382.04, 21833.78, 22250.19, 24004.81, 18826.4, 21843.96, 21979.449999999997, 20688.22, 24525.920000000002, 23599.81, 23610.6, 20637.48, 23190.71, 22892.89, 23711.37, 21307.07, 21382.04, 21833.78, 22250.19, 24004.81, 18826.4, 21843.96, 21979.449999999997, 20688.22, 24525.920000000002, 23599.81, 23610.6, 20637.48];22267.79375;1470.7132422131797
683;279;4;48;[23213.97, 22429.16, 14799.769999999999, 20225.15, 24606.51, 18070.710000000003, 23477.66, 19055.37, 13163.470000000001, 22528.42, 24358.93, 23561.62, 23880.31, 21426.99, 24444.82, 21557.7, 23213.97, 22429.16, 14799.769999999999, 20225.15, 24606.51, 18070.710000000003, 23477.66, 19055.37, 13163.470000000001, 22528.42, 24358.93, 23561.62, 23880.31, 21426.99, 24444.82, 21557.7, 23213.97, 22429.16, 14799.769999999999, 20225.15, 24606.51, 18070.710000000003, 23477.66, 19055.37, 13163.470000000001, 22528.42, 24358.93, 23561.62, 23880.31, 21426.99, 24444.82, 21557.7];21300.035;3373.580149603681
673;274;4;32;[21689.3, 24597.96, 21542.39, 23044.54, 22214.22, 18634.75, 24913.05, 20967.260000000002, 21863.95, 20156.61, 21966.05, 25756.81, 18904.93, 22224.24, 23219.120000000003, 18231.309999999998, 21689.3, 24597.96, 21542.39, 23044.54, 22214.22, 18634.75, 24913.05, 20967.260000000002, 21863.95, 20156.61, 21966.05, 25756.81, 18904.93, 22224.24, 23219.120000000003, 18231.309999999998];21870.405625;2150.0380517261933
653;274;4;32;[21345.55, 25140.3, 22167.050000000003, 22361.760000000002, 23575.23, 18612.920000000002, 24822.94, 19759.460000000003, 22890.63, 20488.71, 20811.06, 23249.98, 23120.27, 19408.54, 22074.0, 24287.02, 21345.55, 25140.3, 22167.050000000003, 22361.760000000002, 23575.23, 18612.920000000002, 24822.94, 19759.460000000003, 22890.63, 20488.71, 20811.06, 23249.98, 23120.27, 19408.54, 22074.0, 24287.02];22132.21375;1907.056528857089
653;284;4;32;[22981.23, 23207.14, 22842.96, 22706.9, 21886.260000000002, 21704.04, 20277.97, 18773.19, 24604.05, 23944.89, 21454.99, 21044.739999999998, 24809.06, 20131.69, 22379.58, 21281.13, 22981.23, 23207.14, 22842.96, 22706.9, 21886.260000000002, 21704.04, 20277.97, 18773.19, 24604.05, 23944.89, 21454.99, 21044.739999999998, 24809.06, 20131.69, 22379.58, 21281.13];22126.86375;1619.7666810989747
653;294;4;32;[22822.2, 22890.1, 22605.42, 23260.140000000003, 24705.26, 23096.69, 22585.15, 23668.02, 22327.04, 21351.44, 20553.19, 23565.34, 22294.66, 24769.37, 23409.99, 22820.28, 22822.2, 22890.1, 22605.42, 23260.140000000003, 24705.26, 23096.69, 22585.15, 23668.02, 22327.04, 21351.44, 20553.19, 23565.34, 22294.66, 24769.37, 23409.99, 22820.28];22920.268125;1047.47418723277
650;290;4;48;[19525.48, 19029.29, 23525.72, 22548.39, 18852.96, 17835.72, 23592.67, 21454.02, 23590.99, 22672.26, 19318.85, 24243.63, 20410.100000000002, 20171.16, 23087.44, 24772.08, 19525.48, 19029.29, 23525.72, 22548.39, 18852.96, 17835.72, 23592.67, 21454.02, 23590.99, 22672.26, 19318.85, 24243.63, 20410.100000000002, 20171.16, 23087.44, 24772.08, 19525.48, 19029.29, 23525.72, 22548.39, 18852.96, 17835.72, 23592.67, 21454.02, 23590.99, 22672.26, 19318.85, 24243.63, 20410.100000000002, 20171.16, 23087.44, 24772.08];21539.4225;2176.385975148573
655;290;4;64;[20243.260000000002, 20777.08, 22702.59, 20124.37, 24409.78, 20010.63, 24268.88, 23403.440000000002, 24426.95, 25118.27, 20679.059999999998, 15786.829999999998, 22980.100000000002, 25339.77, 22501.52, 16164.24, 20243.260000000002, 20777.08, 22702.59, 20124.37, 24409.78, 20010.63, 24268.88, 23403.440000000002, 24426.95, 25118.27, 20679.059999999998, 15786.829999999998, 22980.100000000002, 25339.77, 22501.52, 16164.24, 20243.260000000002, 20777.08, 22702.59, 20124.37, 24409.78, 20010.63, 24268.88, 23403.440000000002, 24426.95, 25118.27, 20679.059999999998, 15786.829999999998, 22980.100000000002, 25339.77, 22501.52, 16164.24, 20243.260000000002, 20777.08, 22702.59, 20124.37, 24409.78, 20010.63, 24268.88, 23403.440000000002, 24426.95, 25118.27, 20679.059999999998, 15786.829999999998, 22980.100000000002, 25339.77, 22501.52, 16164.24];21808.548125;2842.6821220883767
680;279;4;64;[21918.58, 16371.750000000002, 21912.399999999998, 23849.85, 24209.41, 18866.75, 22663.469999999998, 23343.8, 23511.35, 21489.5, 23139.66, 22963.24, 17528.11, 19274.28, 26014.18, 24782.82, 21918.58, 16371.750000000002, 21912.399999999998, 23849.85, 24209.41, 18866.75, 22663.469999999998, 23343.8, 23511.35, 21489.5, 23139.66, 22963.24, 17528.11, 19274.28, 26014.18, 24782.82, 21918.58, 16371.750000000002, 21912.399999999998, 23849.85, 24209.41, 18866.75, 22663.469999999998, 23343.8, 23511.35, 21489.5, 23139.66, 22963.24, 17528.11, 19274.28, 26014.18, 24782.82, 21918.58, 16371.750000000002, 21912.399999999998, 23849.85, 24209.41, 18866.75, 22663.469999999998, 23343.8, 23511.35, 21489.5, 23139.66, 22963.24, 17528.11, 19274.28, 26014.18, 24782.82];21989.946875;2619.9853532699008
742;322;4;32;[23492.18, 20810.4, 18246.53, 21528.07, 22679.4, 20495.66, 21974.23, 22078.2, 21071.67, 21799.31, 21840.38, 22843.06, 18918.47, 20966.47, 20520.72, 19727.59, 23492.18, 20810.4, 18246.53, 21528.07, 22679.4, 20495.66, 21974.23, 22078.2, 21071.67, 21799.31, 21840.38, 22843.06, 18918.47, 20966.47, 20520.72, 19727.59];21187.02125;1383.401262918156
742;282;4;64;[22184.64, 23487.5, 21726.53, 20689.59, 21930.53, 21018.8, 23372.25, 20407.54, 23268.15, 19464.58, 22236.38, 22308.58, 20250.43, 22547.33, 22655.34, 21661.25, 22184.64, 23487.5, 21726.53, 20689.59, 21930.53, 21018.8, 23372.25, 20407.54, 23268.15, 19464.58, 22236.38, 22308.58, 20250.43, 22547.33, 22655.34, 21661.25, 22184.64, 23487.5, 21726.53, 20689.59, 21930.53, 21018.8, 23372.25, 20407.54, 23268.15, 19464.58, 22236.38, 22308.58, 20250.43, 22547.33, 22655.34, 21661.25, 22184.64, 23487.5, 21726.53, 20689.59, 21930.53, 21018.8, 23372.25, 20407.54, 23268.15, 19464.58, 22236.38, 22308.58, 20250.43, 22547.33, 22655.34, 21661.25];21825.58875;1155.5531016536063
743;266;4;16;[22638.92, 20263.350000000002, 21128.23, 23320.76, 17880.100000000002, 24366.69, 23301.63, 17316.910000000003, 24739.13, 20948.18, 22641.48, 21378.12, 20320.46, 22138.42, 21900.91, 15897.939999999999];21261.326875;2488.521433498798
723;266;4;16;[17520.38, 23416.0, 20811.41, 22219.27, 19713.36, 22653.13, 20341.649999999998, 20624.02, 22298.75, 22492.18, 23028.73, 20711.77, 22602.89, 23218.19, 22631.76, 21649.44];21620.808125;1569.49739483364
723;276;4;64;[19266.83, 22943.28, 23327.87, 23216.84, 22691.43, 23723.33, 20368.74, 21884.25, 22298.75, 19937.98, 23345.82, 22195.56, 21250.08, 23218.19, 22333.34, 21250.48, 19266.83, 22943.28, 23327.87, 23216.84, 22691.43, 23723.33, 20368.74, 21884.25, 22298.75, 19937.98, 23345.82, 22195.56, 21250.08, 23218.19, 22333.34, 21250.48, 19266.83, 22943.28, 23327.87, 23216.84, 22691.43, 23723.33, 20368.74, 21884.25, 22298.75, 19937.98, 23345.82, 22195.56, 21250.08, 23218.19, 22333.34, 21250.48, 19266.83, 22943.28, 23327.87, 23216.84, 22691.43, 23723.33, 20368.74, 21884.25, 22298.75, 19937.98, 23345.82, 22195.56, 21250.08, 23218.19, 22333.34, 21250.48];22078.298125;1298.0598237257907
723;281;4;16;[18528.260000000002, 22567.199999999997, 23542.69, 21313.18, 22691.43, 21081.309999999998, 21756.11, 22830.17, 22298.75, 22292.58, 23817.67, 21506.4, 18215.510000000002, 23218.19, 21373.15, 23736.4];21923.0625;1635.8306147459148
723;283;4;16;[18468.19, 22434.26, 23542.69, 21313.18, 22543.32, 21081.309999999998, 21756.11, 22830.17, 22298.75, 22292.58, 24928.15, 21506.4, 18837.02, 23218.19, 23299.73, 22608.53];22059.91125;1630.6418927807745
724;284;4;160;[22702.69, 23764.02, 23541.22, 21260.96, 22347.08, 20113.31, 23805.02, 20453.79, 23684.99, 23748.19, 23149.97, 22205.08, 21434.81, 25062.61, 19693.93, 23529.31, 22702.69, 23764.02, 23541.22, 21260.96, 22347.08, 20113.31, 23805.02, 20453.79, 23684.99, 23748.19, 23149.97, 22205.08, 21434.81, 25062.61, 19693.93, 23529.31, 22702.69, 23764.02, 23541.22, 21260.96, 22347.08, 20113.31, 23805.02, 20453.79, 23684.99, 23748.19, 23149.97, 22205.08, 21434.81, 25062.61, 19693.93, 23529.31, 22702.69, 23764.02, 23541.22, 21260.96, 22347.08, 20113.31, 23805.02, 20453.79, 23684.99, 23748.19, 23149.97, 22205.08, 21434.81, 25062.61, 19693.93, 23529.31, 22702.69, 23764.02, 23541.22, 21260.96, 22347.08, 20113.31, 23805.02, 20453.79, 23684.99, 23748.19, 23149.97, 22205.08, 21434.81, 25062.61, 19693.93, 23529.31, 22702.69, 23764.02, 23541.22, 21260.96, 22347.08, 20113.31, 23805.02, 20453.79, 23684.99, 23748.19, 23149.97, 22205.08, 21434.81, 25062.61, 19693.93, 23529.31, 22702.69, 23764.02, 23541.22, 21260.96, 22347.08, 20113.31, 23805.02, 20453.79, 23684.99, 23748.19, 23149.97, 22205.08, 21434.81, 25062.61, 19693.93, 23529.31, 22702.69, 23764.02, 23541.22, 21260.96, 22347.08, 20113.31, 23805.02, 20453.79, 23684.99, 23748.19, 23149.97, 22205.08, 21434.81, 25062.61, 19693.93, 23529.31, 22702.69, 23764.02, 23541.22, 21260.96, 22347.08, 20113.31, 23805.02, 20453.79, 23684.99, 23748.19, 23149.97, 22205.08, 21434.81, 25062.61, 19693.93, 23529.31, 22702.69, 23764.02, 23541.22, 21260.96, 22347.08, 20113.31, 23805.02, 20453.79, 23684.99, 23748.19, 23149.97, 22205.08, 21434.81, 25062.61, 19693.93, 23529.31];22531.06125;1503.856771042292
726;284;4;16;[22803.55, 21382.82, 24940.65, 20006.33, 21684.18, 22801.28, 19412.76, 23166.84, 22104.64, 23396.77, 23529.94, 23947.79, 21591.48, 22511.72, 21149.67, 23344.9];22360.9575;1447.2571945879793
686;284;4;48;[21013.69, 24031.13, 21665.5, 23151.13, 21170.54, 20386.620000000003, 22416.61, 21463.6, 23253.23, 18204.5, 22564.07, 21869.97, 24112.67, 22561.37, 20185.49, 17494.63, 21013.69, 24031.13, 21665.5, 23151.13, 21170.54, 20386.620000000003, 22416.61, 21463.6, 23253.23, 18204.5, 22564.07, 21869.97, 24112.67, 22561.37, 20185.49, 17494.63, 21013.69, 24031.13, 21665.5, 23151.13, 21170.54, 20386.620000000003, 22416.61, 21463.6, 23253.23, 18204.5, 22564.07, 21869.97, 24112.67, 22561.37, 20185.49, 17494.63];21596.546875;1828.2183275681225
611;279;4;16;[17105.23, 23828.920000000002, 20365.29, 25097.56, 17233.61, 18315.13, 18427.54, 18822.5, 22841.9, 22438.07, 20652.98, 21921.49, 21510.88, 16711.35, 23780.83, 22817.02];20741.89375;2685.39946536296
611;284;4;32;[22173.17, 24155.64, 20760.13, 20898.879999999997, 22426.23, 21216.210000000003, 17475.48, 19508.739999999998, 24465.55, 23118.989999999998, 24216.94, 19379.95, 21606.83, 24046.59, 24847.59, 18577.19, 22173.17, 24155.64, 20760.13, 20898.879999999997, 22426.23, 21216.210000000003, 17475.48, 19508.739999999998, 24465.55, 23118.989999999998, 24216.94, 19379.95, 21606.83, 24046.59, 24847.59, 18577.19];21804.631875;2237.042148887588
611;289;4;16;[23673.67, 24869.59, 23539.61, 18253.51, 23822.42, 22447.25, 16649.56, 20287.86, 23551.86, 22203.47, 23747.61, 22485.72, 22417.86, 22277.05, 21470.65, 22556.08];22140.860625;2141.420865570237
621;284;4;32;[23561.91, 22852.04, 15948.419999999998, 21813.7, 22462.510000000002, 21674.34, 20492.73, 20869.38, 16437.28, 19687.55, 20714.16, 22500.8, 21831.75, 22382.27, 23793.3, 21930.010000000002, 23561.91, 22852.04, 15948.419999999998, 21813.7, 22462.510000000002, 21674.34, 20492.73, 20869.38, 16437.28, 19687.55, 20714.16, 22500.8, 21831.75, 22382.27, 23793.3, 21930.010000000002];21184.509375;2194.4552424116528
600;289;4;48;[22034.12, 23029.17, 23557.26, 24623.31, 20219.61, 23246.13, 21899.82, 22051.420000000002, 24518.64, 19775.9, 21450.88, 20945.9, 22394.01, 24556.75, 21126.53, 23659.14, 22034.12, 23029.17, 23557.26, 24623.31, 20219.61, 23246.13, 21899.82, 22051.420000000002, 24518.64, 19775.9, 21450.88, 20945.9, 22394.01, 24556.75, 21126.53, 23659.14, 22034.12, 23029.17, 23557.26, 24623.31, 20219.61, 23246.13, 21899.82, 22051.420000000002, 24518.64, 19775.9, 21450.88, 20945.9, 22394.01, 24556.75, 21126.53, 23659.14];22443.036875;1491.9509277654672
605;289;4;48;[23295.77, 21469.79, 21025.9, 21968.76, 23316.48, 21206.64, 23603.31, 23000.31, 18924.39, 21956.14, 22576.04, 22054.48, 22584.34, 20922.78, 22525.72, 22286.9, 23295.77, 21469.79, 21025.9, 21968.76, 23316.48, 21206.64, 23603.31, 23000.31, 18924.39, 21956.14, 22576.04, 22054.48, 22584.34, 20922.78, 22525.72, 22286.9, 23295.77, 21469.79, 21025.9, 21968.76, 23316.48, 21206.64, 23603.31, 23000.31, 18924.39, 21956.14, 22576.04, 22054.48, 22584.34, 20922.78, 22525.72, 22286.9];22044.859375;1143.0137715285225
605;287;4;48;[24439.88, 19488.4, 19927.370000000003, 20515.87, 20555.980000000003, 20922.89, 23052.69, 22528.18, 22876.42, 22594.96, 21509.22, 22528.57, 23944.3, 22943.51, 22652.07, 22690.9, 24439.88, 19488.4, 19927.370000000003, 20515.87, 20555.980000000003, 20922.89, 23052.69, 22528.18, 22876.42, 22594.96, 21509.22, 22528.57, 23944.3, 22943.51, 22652.07, 22690.9, 24439.88, 19488.4, 19927.370000000003, 20515.87, 20555.980000000003, 20922.89, 23052.69, 22528.18, 22876.42, 22594.96, 21509.22, 22528.57, 23944.3, 22943.51, 22652.07, 22690.9];22073.200625;1395.7778678090424
645;287;4;48;[23363.8, 24614.69, 23261.57, 22555.06, 22395.3, 21306.34, 20958.15, 18600.55, 19747.04, 24678.7, 21236.44, 23615.39, 23381.3, 23508.3, 22934.63, 21958.49, 23363.8, 24614.69, 23261.57, 22555.06, 22395.3, 21306.34, 20958.15, 18600.55, 19747.04, 24678.7, 21236.44, 23615.39, 23381.3, 23508.3, 22934.63, 21958.49, 23363.8, 24614.69, 23261.57, 22555.06, 22395.3, 21306.34, 20958.15, 18600.55, 19747.04, 24678.7, 21236.44, 23615.39, 23381.3, 23508.3, 22934.63, 21958.49];22382.234375;1638.1037086371132
645;289;4;64;[18895.79, 23262.79, 24048.25, 22397.29, 22886.24, 22344.57, 21039.6, 21082.32, 20346.73, 24594.57, 23770.73, 23956.34, 24963.06, 23299.379999999997, 23446.23, 23705.08, 18895.79, 23262.79, 24048.25, 22397.29, 22886.24, 22344.57, 21039.6, 21082.32, 20346.73, 24594.57, 23770.73, 23956.34, 24963.06, 23299.379999999997, 23446.23, 23705.08, 18895.79, 23262.79, 24048.25, 22397.29, 22886.24, 22344.57, 21039.6, 21082.32, 20346.73, 24594.57, 23770.73, 23956.34, 24963.06, 23299.379999999997, 23446.23, 23705.08, 18895.79, 23262.79, 24048.25, 22397.29, 22886.24, 22344.57, 21039.6, 21082.32, 20346.73, 24594.57, 23770.73, 23956.34, 24963.06, 23299.379999999997, 23446.23, 23705.08];22752.435625;1615.1832848375602
